profile,ear,band,centre_hz,edge_low_hz,edge_high_hz,input_level_db_spl,gain_db,output_level_db_spl
N5,left,9,11314.0000,8724.1000,22050.0000,29.0,0.000000,29.000000
N5,left,9,11314.0000,8724.1000,22050.0000,30.0,0.000000,30.000000
N5,left,9,11314.0000,8724.1000,22050.0000,31.0,0.000000,31.000000
N5,left,9,11314.0000,8724.1000,22050.0000,32.0,0.000000,32.000000
N5,left,9,11314.0000,8724.1000,22050.0000,33.0,0.000000,33.000000
N5,left,9,11314.0000,8724.1000,22050.0000,34.0,0.000000,34.000000
N5,left,9,11314.0000,8724.1000,22050.0000,35.0,0.000000,35.000000
N5,left,9,11314.0000,8724.1000,22050.0000,36.0,0.000000,36.000000
N5,left,9,11314.0000,8724.1000,22050.0000,37.0,0.000000,37.000000
N5,left,9,11314.0000,8724.1000,22050.0000,38.0,0.000000,38.000000
N5,left,9,11314.0000,8724.1000,22050.0000,39.0,0.000000,39.000000
N5,left,9,11314.0000,8724.1000,22050.0000,40.0,0.000000,40.000000
N5,left,9,11314.0000,8724.1000,22050.0000,41.0,0.000000,41.000000
N5,left,9,11314.0000,8724.1000,22050.0000,42.0,0.000000,42.000000
N5,left,9,11314.0000,8724.1000,22050.0000,43.0,0.000000,43.000000
N5,left,9,11314.0000,8724.1000,22050.0000,44.0,0.000000,44.000000
N5,left,9,11314.0000,8724.1000,22050.0000,45.0,0.000000,45.000000
N5,left,9,11314.0000,8724.1000,22050.0000,46.0,0.000000,46.000000
N5,left,9,11314.0000,8724.1000,22050.0000,47.0,0.000000,47.000000
N5,left,9,11314.0000,8724.1000,22050.0000,48.0,0.000000,48.000000
N5,left,9,11314.0000,8724.1000,22050.0000,49.0,0.000000,49.000000
N5,left,9,11314.0000,8724.1000,22050.0000,50.0,0.000000,50.000000
N5,left,9,11314.0000,8724.1000,22050.0000,51.0,0.000000,51.000000
N5,left,9,11314.0000,8724.1000,22050.0000,52.0,0.000000,52.000000
N5,left,9,11314.0000,8724.1000,22050.0000,53.0,0.000000,53.000000
N5,left,9,11314.0000,8724.1000,22050.0000,54.0,0.000000,54.000000
N5,left,9,11314.0000,8724.1000,22050.0000,55.0,0.000000,55.000000
N5,left,9,11314.0000,8724.1000,22050.0000,56.0,0.000000,56.000000
N5,left,9,11314.0000,8724.1000,22050.0000,57.0,0.000000,57.000000
N5,left,9,11314.0000,8724.1000,22050.0000,58.0,0.000000,58.000000
N5,left,9,11314.0000,8724.1000,22050.0000,59.0,0.000000,59.000000
N5,left,9,11314.0000,8724.1000,22050.0000,60.0,0.000000,60.000000
N5,left,9,11314.0000,8724.1000,22050.0000,61.0,0.000000,61.000000
N5,left,9,11314.0000,8724.1000,22050.0000,62.0,0.000000,62.000000
N5,left,9,11314.0000,8724.1000,22050.0000,63.0,0.000000,63.000000
N5,left,9,11314.0000,8724.1000,22050.0000,64.0,0.000000,64.000000
N5,left,9,11314.0000,8724.1000,22050.0000,65.0,0.000000,65.000000
N5,left,9,11314.0000,8724.1000,22050.0000,66.0,0.000000,66.000000
N5,left,9,11314.0000,8724.1000,22050.0000,67.0,0.000000,67.000000
N5,left,9,11314.0000,8724.1000,22050.0000,68.0,0.000000,68.000000
N5,left,9,11314.0000,8724.1000,22050.0000,69.0,0.000000,69.000000
N5,left,9,11314.0000,8724.1000,22050.0000,70.0,0.000000,70.000000
N5,left,9,11314.0000,8724.1000,22050.0000,71.0,0.000000,71.000000
N5,left,9,11314.0000,8724.1000,22050.0000,72.0,0.000000,72.000000
N5,left,9,11314.0000,8724.1000,22050.0000,73.0,0.000000,73.000000
N5,left,9,11314.0000,8724.1000,22050.0000,74.0,0.000000,74.000000
N5,left,9,11314.0000,8724.1000,22050.0000,75.0,0.000000,75.000000
N5,left,9,11314.0000,8724.1000,22050.0000,76.0,0.000000,76.000000
N5,left,9,11314.0000,8724.1000,22050.0000,77.0,0.000000,77.000000
N5,left,9,11314.0000,8724.1000,22050.0000,78.0,0.000000,78.000000
N5,left,9,11314.0000,8724.1000,22050.0000,79.0,0.000000,79.000000
N5,left,9,11314.0000,8724.1000,22050.0000,80.0,0.000000,80.000000
N5,left,9,11314.0000,8724.1000,22050.0000,81.0,0.000000,81.000000
N5,left,9,11314.0000,8724.1000,22050.0000,82.0,0.000000,82.000000
N5,left,9,11314.0000,8724.1000,22050.0000,83.0,0.000000,83.000000
N5,left,9,11314.0000,8724.1000,22050.0000,84.0,0.000000,84.000000
N5,left,9,11314.0000,8724.1000,22050.0000,85.0,0.000000,85.000000
N5,left,9,11314.0000,8724.1000,22050.0000,86.0,0.000000,86.000000
N5,left,9,11314.0000,8724.1000,22050.0000,87.0,0.000000,87.000000
N5,left,9,11314.0000,8724.1000,22050.0000,88.0,0.000000,88.000000
N5,left,9,11314.0000,8724.1000,22050.0000,89.0,0.000000,89.000000
N5,left,9,11314.0000,8724.1000,22050.0000,90.0,0.000000,90.000000
N5,left,9,11314.0000,8724.1000,22050.0000,91.0,0.000000,91.000000
N5,left,9,11314.0000,8724.1000,22050.0000,92.0,0.000000,92.000000
N5,left,9,11314.0000,8724.1000,22050.0000,93.0,0.000000,93.000000
N5,left,9,11314.0000,8724.1000,22050.0000,94.0,0.000000,94.000000
N5,left,9,11314.0000,8724.1000,22050.0000,95.0,0.000000,95.000000
N5,left,9,11314.0000,8724.1000,22050.0000,96.0,0.000000,96.000000
N5,left,9,11314.0000,8724.1000,22050.0000,97.0,0.000000,97.000000
N5,left,9,11314.0000,8724.1000,22050.0000,98.0,0.000000,98.000000
N5,left,9,11314.0000,8724.1000,22050.0000,99.0,0.000000,99.000000
N5,left,9,11314.0000,8724.1000,22050.0000,100.0,0.000000,100.000000
N5,left,9,11314.0000,8724.1000,22050.0000,101.0,0.000000,101.000000
N5,left,9,11314.0000,8724.1000,22050.0000,102.0,0.000000,102.000000
N5,left,9,11314.0000,8724.1000,22050.0000,103.0,0.000000,103.000000
N5,left,9,11314.0000,8724.1000,22050.0000,104.0,0.000000,104.000000
N5,left,9,11314.0000,8724.1000,22050.0000,105.0,0.000000,105.000000
N5,left,9,11314.0000,8724.1000,22050.0000,106.0,0.000000,106.000000
N5,left,9,11314.0000,8724.1000,22050.0000,107.0,0.000000,107.000000
N5,left,9,11314.0000,8724.1000,22050.0000,108.0,0.000000,108.000000
N5,left,9,11314.0000,8724.1000,22050.0000,109.0,0.000000,109.000000
N5,left,9,11314.0000,8724.1000,22050.0000,110.0,0.000000,110.000000
N5,right,1,177.0000,0.0000,229.2793,-10.0,49.219813,39.219813
N5,right,1,177.0000,0.0000,229.2793,-9.0,49.219813,40.219813
N5,right,1,177.0000,0.0000,229.2793,-8.0,49.219813,41.219813
N5,right,1,177.0000,0.0000,229.2793,-7.0,49.219813,42.219813
N5,right,1,177.0000,0.0000,229.2793,-6.0,49.219813,43.219813
N5,right,1,177.0000,0.0000,229.2793,-5.0,49.219813,44.219813
N5,right,1,177.0000,0.0000,229.2793,-4.0,49.219813,45.219813
N5,right,1,177.0000,0.0000,229.2793,-3.0,49.219813,46.219813
N5,right,1,177.0000,0.0000,229.2793,-2.0,49.219813,47.219813
N5,right,1,177.0000,0.0000,229.2793,-1.0,49.219813,48.219813
N5,right,1,177.0000,0.0000,229.2793,0.0,49.219813,49.219813
N5,right,1,177.0000,0.0000,229.2793,1.0,49.219813,50.219813
N5,right,1,177.0000,0.0000,229.2793,2.0,49.219813,51.219813
N5,right,1,177.0000,0.0000,229.2793,3.0,49.219813,52.219813
N5,right,1,177.0000,0.0000,229.2793,4.0,49.219813,53.219813
N5,right,1,177.0000,0.0000,229.2793,5.0,49.219813,54.219813
N5,right,1,177.0000,0.0000,229.2793,6.0,49.219813,55.219813
N5,right,1,177.0000,0.0000,229.2793,7.0,49.219813,56.219813
N5,right,1,177.0000,0.0000,229.2793,8.0,49.219813,57.219813
N5,right,1,177.0000,0.0000,229.2793,9.0,49.219813,58.219813
N5,right,1,177.0000,0.0000,229.2793,10.0,49.219813,59.219813
N5,right,1,177.0000,0.0000,229.2793,11.0,49.219813,60.219813
N5,right,1,177.0000,0.0000,229.2793,12.0,49.219813,61.219813
N5,right,1,177.0000,0.0000,229.2793,13.0,49.219813,62.219813
N5,right,1,177.0000,0.0000,229.2793,14.0,49.219813,63.219813
N5,right,1,177.0000,0.0000,229.2793,15.0,49.219813,64.219813
N5,right,1,177.0000,0.0000,229.2793,16.0,49.219813,65.219813
N5,right,1,177.0000,0.0000,229.2793,17.0,49.219813,66.219813
N5,right,1,177.0000,0.0000,229.2793,18.0,49.219813,67.219813
N5,right,1,177.0000,0.0000,229.2793,19.0,49.219813,68.219813
N5,right,1,177.0000,0.0000,229.2793,20.0,49.219813,69.219813
N5,right,1,177.0000,0.0000,229.2793,21.0,49.219813,70.219813
N5,right,1,177.0000,0.0000,229.2793,22.0,49.219813,71.219813
N5,right,1,177.0000,0.0000,229.2793,23.0,49.219813,72.219813
N5,right,1,177.0000,0.0000,229.2793,24.0,49.219813,73.219813
N5,right,1,177.0000,0.0000,229.2793,25.0,49.219813,74.219813
N5,right,1,177.0000,0.0000,229.2793,26.0,49.219813,75.219813
N5,right,1,177.0000,0.0000,229.2793,27.0,49.219813,76.219813
N5,right,1,177.0000,0.0000,229.2793,28.0,49.219813,77.219813
N5,right,1,177.0000,0.0000,229.2793,29.0,49.219813,78.219813
N5,right,1,177.0000,0.0000,229.2793,30.0,49.219813,79.219813
N5,right,1,177.0000,0.0000,229.2793,31.0,49.219813,80.219813
N5,right,1,177.0000,0.0000,229.2793,32.0,49.219813,81.219813
N5,right,1,177.0000,0.0000,229.2793,33.0,49.219813,82.219813
N5,right,1,177.0000,0.0000,229.2793,34.0,49.219813,83.219813
N5,right,1,177.0000,0.0000,229.2793,35.0,49.219813,84.219813
N5,right,1,177.0000,0.0000,229.2793,36.0,49.219813,85.219813
N5,right,1,177.0000,0.0000,229.2793,37.0,49.219813,86.219813
N5,right,1,177.0000,0.0000,229.2793,38.0,49.219813,87.219813
N5,right,1,177.0000,0.0000,229.2793,39.0,48.561918,87.561918
N5,right,1,177.0000,0.0000,229.2793,40.0,47.904023,87.904023
N5,right,1,177.0000,0.0000,229.2793,41.0,47.246128,88.246128
N5,right,1,177.0000,0.0000,229.2793,42.0,46.588234,88.588234
N5,right,1,177.0000,0.0000,229.2793,43.0,45.930339,88.930339
N5,right,1,177.0000,0.0000,229.2793,44.0,45.272444,89.272444
N5,right,1,177.0000,0.0000,229.2793,45.0,44.614549,89.614549
N5,right,1,177.0000,0.0000,229.2793,46.0,43.956655,89.956655
N5,right,1,177.0000,0.0000,229.2793,47.0,43.298760,90.298760
N5,right,1,177.0000,0.0000,229.2793,48.0,42.640865,90.640865
N5,right,1,177.0000,0.0000,229.2793,49.0,41.982970,90.982970
N5,right,1,177.0000,0.0000,229.2793,50.0,41.325076,91.325076
N5,right,1,177.0000,0.0000,229.2793,51.0,40.667181,91.667181
N5,right,1,177.0000,0.0000,229.2793,52.0,40.009286,92.009286
N5,right,1,177.0000,0.0000,229.2793,53.0,39.351391,92.351391
N5,right,1,177.0000,0.0000,229.2793,54.0,38.693497,92.693497
N5,right,1,177.0000,0.0000,229.2793,55.0,38.035602,93.035602
N5,right,1,177.0000,0.0000,229.2793,56.0,37.377707,93.377707
N5,right,1,177.0000,0.0000,229.2793,57.0,36.719813,93.719813
N5,right,1,177.0000,0.0000,229.2793,58.0,36.061918,94.061918
N5,right,1,177.0000,0.0000,229.2793,59.0,35.404023,94.404023
N5,right,1,177.0000,0.0000,229.2793,60.0,34.746128,94.746128
N5,right,1,177.0000,0.0000,229.2793,61.0,34.088234,95.088234
N5,right,1,177.0000,0.0000,229.2793,62.0,33.430339,95.430339
N5,right,1,177.0000,0.0000,229.2793,63.0,32.772444,95.772444
N5,right,1,177.0000,0.0000,229.2793,64.0,32.114549,96.114549
N5,right,1,177.0000,0.0000,229.2793,65.0,31.456655,96.456655
N5,right,1,177.0000,0.0000,229.2793,66.0,30.798760,96.798760
N5,right,1,177.0000,0.0000,229.2793,67.0,30.140865,97.140865
N5,right,1,177.0000,0.0000,229.2793,68.0,29.482970,97.482970
N5,right,1,177.0000,0.0000,229.2793,69.0,28.825076,97.825076
N5,right,1,177.0000,0.0000,229.2793,70.0,28.167181,98.167181
N5,right,1,177.0000,0.0000,229.2793,71.0,27.509286,98.509286
N5,right,1,177.0000,0.0000,229.2793,72.0,26.851391,98.851391
N5,right,1,177.0000,0.0000,229.2793,73.0,26.193497,99.193497
N5,right,1,177.0000,0.0000,229.2793,74.0,25.535602,99.535602
N5,right,1,177.0000,0.0000,229.2793,75.0,24.877707,99.877707
N5,right,1,177.0000,0.0000,229.2793,76.0,24.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,77.0,23.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,78.0,22.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,79.0,21.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,80.0,20.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,81.0,19.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,82.0,18.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,83.0,17.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,84.0,16.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,85.0,15.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,86.0,14.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,87.0,13.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,88.0,12.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,89.0,11.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,90.0,10.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,91.0,9.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,92.0,8.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,93.0,7.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,94.0,6.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,95.0,5.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,96.0,4.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,97.0,3.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,98.0,2.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,99.0,1.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,100.0,0.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,101.0,-1.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,102.0,-2.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,103.0,-3.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,104.0,-4.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,105.0,-5.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,106.0,-6.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,107.0,-7.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,108.0,-8.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,109.0,-9.000000,100.000000
N5,right,1,177.0000,0.0000,229.2793,110.0,-10.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,-10.0,43.388450,33.388450
N5,right,2,297.0000,229.2793,385.3570,-9.0,43.388450,34.388450
N5,right,2,297.0000,229.2793,385.3570,-8.0,43.388450,35.388450
N5,right,2,297.0000,229.2793,385.3570,-7.0,43.388450,36.388450
N5,right,2,297.0000,229.2793,385.3570,-6.0,43.388450,37.388450
N5,right,2,297.0000,229.2793,385.3570,-5.0,43.388450,38.388450
N5,right,2,297.0000,229.2793,385.3570,-4.0,43.388450,39.388450
N5,right,2,297.0000,229.2793,385.3570,-3.0,43.388450,40.388450
N5,right,2,297.0000,229.2793,385.3570,-2.0,43.388450,41.388450
N5,right,2,297.0000,229.2793,385.3570,-1.0,43.388450,42.388450
N5,right,2,297.0000,229.2793,385.3570,0.0,43.388450,43.388450
N5,right,2,297.0000,229.2793,385.3570,1.0,43.388450,44.388450
N5,right,2,297.0000,229.2793,385.3570,2.0,43.388450,45.388450
N5,right,2,297.0000,229.2793,385.3570,3.0,43.388450,46.388450
N5,right,2,297.0000,229.2793,385.3570,4.0,43.388450,47.388450
N5,right,2,297.0000,229.2793,385.3570,5.0,43.388450,48.388450
N5,right,2,297.0000,229.2793,385.3570,6.0,43.388450,49.388450
N5,right,2,297.0000,229.2793,385.3570,7.0,43.388450,50.388450
N5,right,2,297.0000,229.2793,385.3570,8.0,43.388450,51.388450
N5,right,2,297.0000,229.2793,385.3570,9.0,43.388450,52.388450
N5,right,2,297.0000,229.2793,385.3570,10.0,43.388450,53.388450
N5,right,2,297.0000,229.2793,385.3570,11.0,43.388450,54.388450
N5,right,2,297.0000,229.2793,385.3570,12.0,43.388450,55.388450
N5,right,2,297.0000,229.2793,385.3570,13.0,43.388450,56.388450
N5,right,2,297.0000,229.2793,385.3570,14.0,43.388450,57.388450
N5,right,2,297.0000,229.2793,385.3570,15.0,43.388450,58.388450
N5,right,2,297.0000,229.2793,385.3570,16.0,43.388450,59.388450
N5,right,2,297.0000,229.2793,385.3570,17.0,43.388450,60.388450
N5,right,2,297.0000,229.2793,385.3570,18.0,43.388450,61.388450
N5,right,2,297.0000,229.2793,385.3570,19.0,43.388450,62.388450
N5,right,2,297.0000,229.2793,385.3570,20.0,43.388450,63.388450
N5,right,2,297.0000,229.2793,385.3570,21.0,43.388450,64.388450
N5,right,2,297.0000,229.2793,385.3570,22.0,43.388450,65.388450
N5,right,2,297.0000,229.2793,385.3570,23.0,43.388450,66.388450
N5,right,2,297.0000,229.2793,385.3570,24.0,43.388450,67.388450
N5,right,2,297.0000,229.2793,385.3570,25.0,43.388450,68.388450
N5,right,2,297.0000,229.2793,385.3570,26.0,43.388450,69.388450
N5,right,2,297.0000,229.2793,385.3570,27.0,43.388450,70.388450
N5,right,2,297.0000,229.2793,385.3570,28.0,43.388450,71.388450
N5,right,2,297.0000,229.2793,385.3570,29.0,43.388450,72.388450
N5,right,2,297.0000,229.2793,385.3570,30.0,43.388450,73.388450
N5,right,2,297.0000,229.2793,385.3570,31.0,43.388450,74.388450
N5,right,2,297.0000,229.2793,385.3570,32.0,43.388450,75.388450
N5,right,2,297.0000,229.2793,385.3570,33.0,43.388450,76.388450
N5,right,2,297.0000,229.2793,385.3570,34.0,43.388450,77.388450
N5,right,2,297.0000,229.2793,385.3570,35.0,43.388450,78.388450
N5,right,2,297.0000,229.2793,385.3570,36.0,43.388450,79.388450
N5,right,2,297.0000,229.2793,385.3570,37.0,43.388450,80.388450
N5,right,2,297.0000,229.2793,385.3570,38.0,43.388450,81.388450
N5,right,2,297.0000,229.2793,385.3570,39.0,42.730556,81.730556
N5,right,2,297.0000,229.2793,385.3570,40.0,42.072661,82.072661
N5,right,2,297.0000,229.2793,385.3570,41.0,41.414766,82.414766
N5,right,2,297.0000,229.2793,385.3570,42.0,40.756871,82.756871
N5,right,2,297.0000,229.2793,385.3570,43.0,40.098977,83.098977
N5,right,2,297.0000,229.2793,385.3570,44.0,39.441082,83.441082
N5,right,2,297.0000,229.2793,385.3570,45.0,38.783187,83.783187
N5,right,2,297.0000,229.2793,385.3570,46.0,38.125292,84.125292
N5,right,2,297.0000,229.2793,385.3570,47.0,37.467398,84.467398
N5,right,2,297.0000,229.2793,385.3570,48.0,36.809503,84.809503
N5,right,2,297.0000,229.2793,385.3570,49.0,36.151608,85.151608
N5,right,2,297.0000,229.2793,385.3570,50.0,35.493714,85.493714
N5,right,2,297.0000,229.2793,385.3570,51.0,34.835819,85.835819
N5,right,2,297.0000,229.2793,385.3570,52.0,34.177924,86.177924
N5,right,2,297.0000,229.2793,385.3570,53.0,33.520029,86.520029
N5,right,2,297.0000,229.2793,385.3570,54.0,32.862135,86.862135
N5,right,2,297.0000,229.2793,385.3570,55.0,32.204240,87.204240
N5,right,2,297.0000,229.2793,385.3570,56.0,31.546345,87.546345
N5,right,2,297.0000,229.2793,385.3570,57.0,30.888450,87.888450
N5,right,2,297.0000,229.2793,385.3570,58.0,30.230556,88.230556
N5,right,2,297.0000,229.2793,385.3570,59.0,29.572661,88.572661
N5,right,2,297.0000,229.2793,385.3570,60.0,28.914766,88.914766
N5,right,2,297.0000,229.2793,385.3570,61.0,28.256871,89.256871
N5,right,2,297.0000,229.2793,385.3570,62.0,27.598977,89.598977
N5,right,2,297.0000,229.2793,385.3570,63.0,26.941082,89.941082
N5,right,2,297.0000,229.2793,385.3570,64.0,26.283187,90.283187
N5,right,2,297.0000,229.2793,385.3570,65.0,25.625292,90.625292
N5,right,2,297.0000,229.2793,385.3570,66.0,24.967398,90.967398
N5,right,2,297.0000,229.2793,385.3570,67.0,24.309503,91.309503
N5,right,2,297.0000,229.2793,385.3570,68.0,23.651608,91.651608
N5,right,2,297.0000,229.2793,385.3570,69.0,22.993714,91.993714
N5,right,2,297.0000,229.2793,385.3570,70.0,22.335819,92.335819
N5,right,2,297.0000,229.2793,385.3570,71.0,21.677924,92.677924
N5,right,2,297.0000,229.2793,385.3570,72.0,21.020029,93.020029
N5,right,2,297.0000,229.2793,385.3570,73.0,20.362135,93.362135
N5,right,2,297.0000,229.2793,385.3570,74.0,19.704240,93.704240
N5,right,2,297.0000,229.2793,385.3570,75.0,19.046345,94.046345
N5,right,2,297.0000,229.2793,385.3570,76.0,18.388450,94.388450
N5,right,2,297.0000,229.2793,385.3570,77.0,17.730556,94.730556
N5,right,2,297.0000,229.2793,385.3570,78.0,17.072661,95.072661
N5,right,2,297.0000,229.2793,385.3570,79.0,16.414766,95.414766
N5,right,2,297.0000,229.2793,385.3570,80.0,15.756871,95.756871
N5,right,2,297.0000,229.2793,385.3570,81.0,15.098977,96.098977
N5,right,2,297.0000,229.2793,385.3570,82.0,14.441082,96.441082
N5,right,2,297.0000,229.2793,385.3570,83.0,13.783187,96.783187
N5,right,2,297.0000,229.2793,385.3570,84.0,13.125292,97.125292
N5,right,2,297.0000,229.2793,385.3570,85.0,12.467398,97.467398
N5,right,2,297.0000,229.2793,385.3570,86.0,11.809503,97.809503
N5,right,2,297.0000,229.2793,385.3570,87.0,11.151608,98.151608
N5,right,2,297.0000,229.2793,385.3570,88.0,10.493714,98.493714
N5,right,2,297.0000,229.2793,385.3570,89.0,9.835819,98.835819
N5,right,2,297.0000,229.2793,385.3570,90.0,9.177924,99.177924
N5,right,2,297.0000,229.2793,385.3570,91.0,8.520029,99.520029
N5,right,2,297.0000,229.2793,385.3570,92.0,7.862135,99.862135
N5,right,2,297.0000,229.2793,385.3570,93.0,7.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,94.0,6.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,95.0,5.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,96.0,4.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,97.0,3.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,98.0,2.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,99.0,1.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,100.0,0.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,101.0,-1.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,102.0,-2.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,103.0,-3.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,104.0,-4.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,105.0,-5.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,106.0,-6.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,107.0,-7.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,108.0,-8.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,109.0,-9.000000,100.000000
N5,right,2,297.0000,229.2793,385.3570,110.0,-10.000000,100.000000
N5,right,3,500.0000,385.3570,648.4597,-10.0,43.096081,33.096081
N5,right,3,500.0000,385.3570,648.4597,-9.0,43.096081,34.096081
N5,right,3,500.0000,385.3570,648.4597,-8.0,43.096081,35.096081
N5,right,3,500.0000,385.3570,648.4597,-7.0,43.096081,36.096081
N5,right,3,500.0000,385.3570,648.4597,-6.0,43.096081,37.096081
N5,right,3,500.0000,385.3570,648.4597,-5.0,43.096081,38.096081
N5,right,3,500.0000,385.3570,648.4597,-4.0,43.096081,39.096081
N5,right,3,500.0000,385.3570,648.4597,-3.0,43.096081,40.096081
N5,right,3,500.0000,385.3570,648.4597,-2.0,43.096081,41.096081
N5,right,3,500.0000,385.3570,648.4597,-1.0,43.096081,42.096081
N5,right,3,500.0000,385.3570,648.4597,0.0,43.096081,43.096081
N5,right,3,500.0000,385.3570,648.4597,1.0,43.096081,44.096081
N5,right,3,500.0000,385.3570,648.4597,2.0,43.096081,45.096081
N5,right,3,500.0000,385.3570,648.4597,3.0,43.096081,46.096081
N5,right,3,500.0000,385.3570,648.4597,4.0,43.096081,47.096081
N5,right,3,500.0000,385.3570,648.4597,5.0,43.096081,48.096081
N5,right,3,500.0000,385.3570,648.4597,6.0,43.096081,49.096081
N5,right,3,500.0000,385.3570,648.4597,7.0,43.096081,50.096081
N5,right,3,500.0000,385.3570,648.4597,8.0,43.096081,51.096081
N5,right,3,500.0000,385.3570,648.4597,9.0,43.096081,52.096081
N5,right,3,500.0000,385.3570,648.4597,10.0,43.096081,53.096081
